text,label,label_id
"Dua Model Ponsel Terakhir Ini Menandai Berakhirnya Era Nokia. BEIJING
- Fakta bahwa dua model terakhir berhenti menerima pembaruan perangkat lunak menandai penarikan total nama Nokia dari pasar ponsel pintar.
Merek ponsel terlaris dalam sejarah bersiap untuk sepenuhnya meninggalkan pasar ponsel pintar. Dua model terakhir yang masih menerima pembaruan, Nokia G310 5G dan Nokia XR21, akan berakhir masa dukungannya pada 24 Agustus 2026 dan 24 Mei 2027.
Setelah tanggal tersebut, kurangnya pembaruan keamanan dapat membuat perangkat tersebut rentan terhadap risiko keamanan data yang signifikan.
Ini menandai akhir dari perjalanan waralaba yang penuh gejolak bagi merek asal Finlandia ini. Setelah menjual divisi ponselnya ke Microsoft pada tahun 2013, hak untuk menggunakan nama Nokia pada ponsel dialihkan ke HMD pada tahun 2016.
Saat ini, grup Nokia berfokus pada telekomunikasi dan infrastruktur konektivitas, sementara HMD secara bertahap menghapus nama Nokia untuk fokus pada lini produk bermereknya sendiri.
Penghentian produksi kedua perangkat seluler ini secara resmi menandai berakhirnya era nostalgia bagi pengguna di seluruh dunia. Ketiadaan pembaruan perangkat lunak membuat peningkatan perangkat menjadi sangat penting. Konsumen perlu mempertimbangkan alternatif yang sesuai untuk memastikan keamanan data pribadi mereka.",Negative,0
Vendor Mengeluarkan Perbaikan untuk Plugin. Vendor menerbitkan versi baru plugin setelah menerima laporan kelemahan dari komunitas keamanan.,Positive,2
Portal Edukasi Menjelaskan Cara Melapor Phishing. Panduan daring menjelaskan kanal pelaporan phishing dan langkah yang dapat dilakukan pengguna.,Neutral,1
Polisi Menangkap Pelaku Penipuan Digital. Penyidik menangkap pelaku dan mengamankan perangkat yang digunakan untuk mengirim pesan phishing.,Positive,2
Portal Data Membuka Statistik Keamanan. Portal publik menyediakan statistik insiden dan penggunaan kontrol keamanan dalam bentuk agregat.,Neutral,1
"Adopsi AI Akamai Mengubah Infrastruktur Bisnis di Asia Pasifik. Akamai hadir untuk meningkatkan infrastruktur bisnis di Asia Pasifik dengan keunggulannya. Apa saja?
Liputan6.com, Jakarta - Kecerdasan buatan ( Artificial Intelligence / AI ) kini banyak digunakan hampir semua orang di dunia, terutama bagi pelaku bisnis. Hal ini membuat mereka harus memikirkan strategi bisnis secara matang dari perencanaan hingga pengoperasian.
Meluasnya penggunaan AI ini berpengaruh ke anggaran perusahaan yang kini tidak lagi dipakai hanya untuk uji coba, namun langsung ke penggunaan nyata di lapangan.
Akibatnya, pelanggan tidak hanya membutuhkan fitur AI tetapi memerlukan komputer, jaringan, dan sistem di belakang layar.
Advertisement
""Kebutuhan perusahaan akan hal ini menjadi strategi utama mereka demi bersaing dalam persaingan AI,"" ujar Managing Director Akamai untuk wilayah Asia Pasifik, Sean Li, dalam acara media briefing virtual Akamai APAC, Kamis (20/8/2026).
Permintaan perusahaan terhadap AI semakin melejit, bersamaan dengan kebutuhan daya komputasi, data, dan pemrosesan lebih cepat. Semua ini juga diperlukan satu jaringan terhubung yang cepat dan aman serta berkapasitas besar.
Keunggulan Akamai
Untuk mendukung kebutuhan pelanggan, Akamai menyediakan jaringan global berkapasitas besar dan telah diaplikasikan ke banyak brand yang tersebar di berbagai negara.
Akamai sudah berpengalaman lebih dari 20 tahun melayani pelanggan di Asia Pasifik dengan mencapai pendapatan tahunan USD 1 miliar (sekitar Rp 17,7 triliun) pada 2025.
Kapasitas jaringan Akamai sendiri sebesar 1.000+ Tbps dan memiliki lokasi edge lebih dari 4.300. Bahkan, jaringannya sudah terkoneksi ke lebih dari 1.200 jaringan di 700 lebih kota dan 130 lebih negara.
Beberapa brand yang mempercayai Akamai dalam pengadopsian AI adalah Adidas, Adobe, Airbnb, Casio, Panasonic, dan masih banyak lagi.
Akamai membantu organisasi di Asia Pasifik untuk membangun, mengamankan, dan mengembangkan generasi berikutnya dari pengalaman digital AI.
Platform penyedia layanan bisnis AI, GoVeda, disebutkan memiliki tantangan dalam mengolah database AI berukuran raksasa. Mereka membutuhkan infrastruktur cepat dan penghematan biaya.
Solusinya, dengan bermigrasi ke Akamai Cloud dan menggunakan prosesor G8 & GPU RTX 6.000 Pro, performa naik 30% dan biaya berkurang 20%.
Sementara itu, penyedia layanan telekomunikasi di India, Sarv, membutuhkan infrastruktur yang hemat biaya untuk sistem darurat, pencegahan kejahatan siber, dan alat kolaborasi.
Setelah beralih ke Akamai Cloud yang dikelola CloudMinister, biaya operasional AI menurun, namun kecepatan dan keandalan tetap terjaga.
Advertisement
Advertisement
Advertisement
Advertisement
Copyright © 2026 Liputan6.com
KLY KapanLagi Youniverse All Right Reserved.",Positive,2
Sistem Pembayaran Lumpuh Setelah Intrusi. Intrusi ke jaringan pusat data menyebabkan transaksi digital gagal diproses selama beberapa jam.,Negative,0
Dokumen Teknis Menjelaskan Arsitektur Zero Trust. Dokumen teknis memperkenalkan prinsip zero trust dan contoh penerapannya pada jaringan perusahaan.,Neutral,1
Peneliti Menganalisis Tren Serangan DDoS. Analisis tahunan membandingkan volume serangan DDoS di beberapa wilayah selama lima tahun terakhir.,Neutral,1
Pelanggan Menjadi Korban Smishing. Pesan SMS palsu mengarahkan pelanggan ke halaman login tiruan dan mencuri kredensial mereka.,Negative,0
"Sinergi Telkom-Danantara Buka Peluang Pertumbuhan Bisnis Enterprise hingga 30%. Telkom dan Danantara memperkuat bisnis enterprise melalui transformasi digital. Segmen B2B Telkom diproyeksi memiliki peluang tumbuh hingga 30%.
Liputan6.com, Jakarta - Transformasi digital membutuhkan dukungan konektivitas yang kuat dan merata. Ketersediaan jaringan yang andal hingga ke berbagai wilayah Indonesia menjadi fondasi penting untuk mempercepat digitalisasi di sektor industri sekaligus mendorong pertumbuhan ekonomi nasional.
Sebagai perusahaan digital telco terdepan di Indonesia, PT Telkom Indonesia (Persero) Tbk (Telkom) memiliki kapabilitas di bidang telekomunikasi dan digital untuk menjawab kebutuhan transformasi berbagai sektor. Melalui Telkom Enterprise, kapabilitas tersebut diwujudkan dalam beragam solusi digital bagi pemerintah, BUMN, hingga pelaku usaha.
Hal tersebut disampaikan Direktur Enterprise & Business Service Telkom Veranita Yosephine saat berdiskusi dengan Kepala Badan Pengelola Investasi Danantara sekaligus Chief Operating Officer (COO) Danantara Dony Oskaria dan Managing Director Business-2 Danantara Setyanto Hantoro. Diskusi strategis tersebut membahas arah pengembangan bisnis Telkom Enterprise beberapa waktu lalu.
Advertisement
Telkom Enterprise Direstrukturisasi, Fokus Perkuat Bisnis B2B
Selaras dengan transformasi yang sedang dijalankan Telkom melalui strategi TLKM 30, Telkom Enterprise juga melakukan restrukturisasi sebagai upaya pembenahan organisasi, penguatan tata kelola, dan penyederhanaan proses bisnis agar semakin efektif, efisien, serta berorientasi pada kebutuhan pasar di segmen B2B.
Inisiatif ini menjadi bagian dari sinergi Telkom bersama Danantara untuk menjawab tantangan baru yang membutuhkan kapabilitas digital nasional yang semakin kuat. Penataan Telkom Enterprise juga menjadi langkah strategis untuk memastikan Indonesia memiliki fondasi digital yang mampu mendukung kebutuhan teknologi masa depan.
“Indonesia membutuhkan kapabilitas digital nasional yang kuat untuk menjawab tantangan artificial intelligence (AI), keamanan siber, data sovereignty, hingga AI sovereignty. Telkom siap mengambil peran strategis tersebut melalui penguatan konektivitas dan solusi digital yang terintegrasi guna mendukung transformasi digital di berbagai sektor,” ujar Veranita.
Lebih lanjut, Veranita menjelaskan bahwa berbagai solusi digital seperti AI, cloud, data center, managed services, Internet of Things (IoT), hingga cyber security membutuhkan konektivitas yang tangguh, aman, dan berkapasitas tinggi agar dapat berjalan optimal. Karena itu, Telkom terus memperkuat bisnis enterprise agar mampu menghadirkan layanan digital yang terintegrasi sekaligus menjadi mitra strategis bagi pelanggan dalam meme nuh i kebutuhan transformasi mereka.
Saat ini, kontribusi bisnis enterprise terhadap pendapatan Telkom mencapai sekitar 11% atau senilai Rp19 triliun. Kontribusi tersebut masih memiliki ruang yang besar untuk ditingkatkan, mengingat pada sejumlah perusahaan telekomunikasi global, bisnis enterprise dapat menyumbang 20%–30% atau lebih terhadap total pendapatan. Hal ini menunjukkan adanya peluang bagi Telkom untuk terus mengembangkan bisnis enterprise sebagai salah satu sumber pertumbuhan ke depan.
“Dengan transformasi yang tepat, kami optimistis Telkom Enterprise memiliki potensi untuk tumbuh lebih kuat, meningkatkan profitabilitas, sekaligus menjadi salah satu motor pertumbuhan Telkom ke depan,” jelas Veranita.
Langkah transformasi tersebut dilakukan Telkom melalui penyederhanaan proses bisnis dan penguatan tata kelola berbasis teknologi digital. Inisiatif ini dimulai dari internal perusahaan untuk meningkatkan efisiensi operasional, mempercepat layanan kepada pelanggan, sekaligus menciptakan peluang bisnis baru yang lebih responsif terhadap dinamika pasar.
Ke depan, Telkom akan terus memperkuat integrasi konektivitas, infrastruktur digital, data center, cloud, hingga layanan keamanan siber sebagai fondasi pengembangan solusi digital end-to-end. Melalui pengembangan bisnis enterprise yang berkelanjutan, Telkom optimistis dapat meningkatkan daya saing nasional, mendorong percepatan transformasi digital di berbagai sektor, serta memperkuat kedaulatan digital Indonesia.
(*)
Advertisement
Advertisement
Advertisement
Advertisement
Copyright © 2026 Liputan6.com
KLY KapanLagi Youniverse All Right Reserved.",Positive,2
Survei Mengukur Kesadaran Phishing Pengguna. Survei baru mengukur pengetahuan pengguna tentang phishing dan kebiasaan keamanan akun.,Neutral,1
Serangan DDoS Membuat Portal Pemerintah Tidak Bisa Diakses. Portal layanan publik mengalami gangguan selama beberapa jam akibat serangan lalu lintas berbahaya.,Negative,0
"TNI Gelar Kompetisi Siber: Pecahkan Rekor MURI, Pemenang Bisa Jadi Prajurit. Satuan Siber (Satsiber) TNI menggelar kompetisi penanganan ancaman siber di Mabes TNI, Cilangkap, Jakarta Timur, Minggu (23/8). Lomba ini meraih rekor MURI sebagai kompetisi dengan jumlah peserta terbanyak.
Lomba tersebut bertajuk Cyber Competition: Rise The Ranger 2. Ada 534 tim yang ikut dalam kompetisi tersebut. Tiga kategori yang diperlombakan tahun ini, yakni digital forensic, attack and defense, serta incident response.
Ajang ini menjadi wadah bagi mahasiswa, profesional, praktisi, komunitas, hingga masyarakat umum untuk menguji kemampuan menghadapi berbagai skenario ancaman siber.
""Tahun ini dapat kita 534 tim yang ikut dalam kompetisi meskipun saat pendaftaran ada 600-an. Dan alhamdulillah, puji Tuhan, tahun ini kita juga masuk dalam pemecahan rekor dari MURI dengan jumlah peserta terbanyak,"" ujar Komandan Satsiber TNI, Brigjen Juinta Omboh Sembiring, kepada wartawan.
Ia menjelaskan kompetisi Rise The Ranger 2 merupakan ajang untuk menguji kemampuan talenta-talenta Indonesia di bidang siber. Kompetisi tahun ini juga menghadirkan materi baru yang belum pernah digunakan dalam penyelenggaraan sebelumnya.
Juinta menjelaskan, para pemenang bisa mengikuti seleksi untuk masuk TNI.
""Nanti finalis 1, 2, 3 yang berkeinginan masuk menjadi prajurit TNI, kiya akan mengikuti seleksi langsung tingkat pusat. Ada prioritas, tapi tentunya ada materi-materi yang harus lulus dia, psikologi maupun mental ideologi, ini yang terpenting menurut kami,"" jelas dia.
""Tapi kalau masalah fisik, kesehatan, ya kalau kurang-kurang dikit, ya bisa dimaklumi nanti bisa lakukan diskresi saya pikir,"" lanjut dia.",Positive,2
Layanan Cloud Terhenti Karena Salah Konfigurasi. Salah konfigurasi keamanan dimanfaatkan untuk menghapus sumber daya cloud dan menghentikan layanan aplikasi.,Negative,0
Pelatihan Karyawan Mengurangi Klik Tautan Palsu. Simulasi phishing dan pelatihan rutin membantu karyawan mengenali pesan palsu dan melaporkannya.,Positive,2
Pelatihan Keamanan Siber Dijadwalkan Bulan Depan. Pelatihan akan mengajarkan dasar pengelolaan kata sandi dan pengenalan pesan mencurigakan.,Neutral,1
"Konferensi Membahas Keamanan Komputasi Awan. Agenda konferensi mencakup identitas digital, keamanan cloud, dan pengelolaan risiko.",Neutral,1
"Pokemon Center Dibobol Hacker, Ini Jenis Data Pelanggan yang Bocor. Layanan Logistik Pokemon Center mengalami kebocoran, data apa saja yang bocor?
Liputan6.com, Jakarta - Pokemon Center mengalami kebocoran data pelanggan setelah penyedia layanan logistiknya, CEVA Logistics , terkena serangan siber .
Insiden tersebut berdampak pada pelanggan Pokemon Center di Inggris dan Jerman serta menyebabkan sejumlah pesanan mengalami keterlambatan hingga pembatalan.
Dikutip dari Polygon , Kamis (20/8/2026), serangan tersebut terjadi pada akhir Juli dan berdampak terhadap operasional CEVA Logistics. Perusahaan tersebut merupakan penyedia layanan logistik yang menangani proses pengiriman pesanan Pokémon Center di sejumlah wilayah.
Advertisement
Gangguan tersebut membuat sejumlah pelanggan Pokémon Center mengalami masalah pada pesanan mereka. Beberapa pesanan dilaporkan terlambat dikirim, sementara sebagian lainnya dibatalkan.
Pokemon Center kemudian menginformasikan pelanggan yang terdampak mengenai gangguan tersebut. Pemberitahuan juga diumumkan melalui situs Pokemon Center terkait informasi mengenai keterlambatan dan masalah pengiriman.
Serangan ini juga menyebabkan sejumlah data pelanggan terdampak. Informasi yang dilaporkan ikut terkena insiden meliputi nama lengkap, alamat pengiriman, nomor telepon, alamat email, serta riwayat pesanan.
Data tersebut dapat memberikan informasi mengenai identitas dan aktivitas pembelian pelanggan. Namun, informasi pembayaran dan akun pelanggan disebut tetap aman.
Insiden tersebut tidak hanya berdampak pada Pokemon Center. CEVA Logistics diketahui menangani layanan logistik untuk sejumlah perusahaan lain sehingga serangan terhadap perusahaan tersebut berpotensi memberikan dampak lebih luas.
Laporan mengenai serangan ini muncul setelah sejumlah pelanggan menyadari adanya pembatalan dan keterlambatan pesanan mereka.
Serangan terhadap CEVA Logistics terjadi pada akhir Juli 2026 dan memengaruhi aktivitas di sejumlah fasilitas perusahaan. Laporan TechRadar menyebut delapan gudang CEVA terdampak akibat insiden tersebut.
CEVA Logistics sendiri merupakan perusahaan yang menyediakan layanan rantai pasok dan logistik untuk berbagai perusahaan. Akibatnya, gangguan terhadap sistem perusahaan dapat berdampak pada proses pengiriman barang dari sejumlah klien.
Dalam kasus Pokemon Center, dampaknya terlihat pada proses pemenuhan pesanan pelanggan. Pesanan yang seharusnya diproses dan dikirim mengalami keterlambatan atau pembatalan.
Sementara itu, belum ada kelompok hacker yang secara terbuka mengaku bertanggung jawab atas serangan tersebut. Investigasi mengenai insiden dan dampaknya masih berlangsung.
Advertisement
Pokemon sendiri memiliki program pendeteksi kerentanan yang meminta peneliti keamanan bertanggung jawab melaporkan jika terdapat celah. Program tersebut mencakup sejumlah layanan Pokemon, termasuk domain Pokemon Center.
Insiden terbaru tersebut kembali menunjukkan bahwa keamanan data pelanggan tidak hanya bergantung pada perusahaan yang menjual produk secara langsung. Penyedia layanan pihak ketiga seperti perusahaan logistik juga dapat menjadi bagian penting dalam rantai pengelolaan data pelanggan.
Bagi pelanggan yang terdampak, data seperti nama, alamat, nomor telepon, email, dan riwayat pembelian dapat menjadi informasi yang perlu diwaspadai. Data itu berpotensi digunakan untuk membuat pesan atau komunikasi penipuan.
Untuk saat ini, informasi yang tersedia menunjukkan bahwa data pembayaran pelanggan tidak ikut terdampak. Namun, pelanggan yang menerima komunikasi mencurigakan tentang pesanan Pokemon Center tetap perlu berhati-hati dan memastikan informasi tersebut berasal dari saluran resmi.
Advertisement
Advertisement
Advertisement
Copyright © 2026 Liputan6.com
KLY KapanLagi Youniverse All Right Reserved.",Negative,0
Studi Mengulas Evolusi Serangan Siber. Studi historis mengulas perubahan teknik serangan siber tanpa melaporkan insiden baru.,Neutral,1
Peneliti Menemukan Botnet Sebelum Aktif. Peneliti menemukan infrastruktur botnet dan melaporkannya sehingga domain pengendali dapat diblokir.,Positive,2
Data Lokasi Pengguna Tersebar. Aplikasi mengirim data lokasi ke pihak tidak dikenal setelah komponen pelacak disisipkan oleh penyerang.,Negative,0
Pelaku Menyebarkan Dokumen Palsu Berbahaya. Akun resmi yang dibajak menyebarkan dokumen berisi malware kepada mitra perusahaan.,Negative,0
Penyedia Cloud Memblokir Akses Mencurigakan. Penyedia cloud memblokir sesi dari lokasi tidak biasa dan meminta verifikasi tambahan kepada pemilik akun.,Positive,2
Layanan Menggunakan Prinsip Least Privilege. Layanan internal diperbarui agar setiap akun hanya memiliki izin yang dibutuhkan.,Positive,2
Pusat Keamanan Merilis Patch Kerentanan. Tim keamanan merilis pembaruan yang menutup kerentanan dan mencegah akses tidak sah pada sistem.,Positive,2
Organisasi Berhasil Menolak Serangan Password Spray. Pengaturan pembatasan login dan autentikasi tambahan mencegah serangan password spray.,Positive,2
Serangan Berhasil Diblokir Sistem Proteksi Baru. Sistem proteksi mendeteksi dan memblokir percobaan login mencurigakan sebelum akun pengguna terdampak.,Positive,2
Rapat Industri Menyusun Agenda Keamanan. Perwakilan industri menyusun agenda pertemuan berikutnya untuk membahas koordinasi keamanan siber.,Neutral,1
"Top 3 Tekno: Aplikasi Android Pulse Sedot Perhatian. Aplikasi Android Pulse tiba-tiba muncul di daftar pembaruan Google Play Store, sehingga banyak pengguna merasa was-was.
Liputan6.com, Jakarta - Aplikasi Android Pulse tiba-tiba muncul di daftar pembaruan Google Play Store . Uniknya, aplikasi ini hadir tanpa ikon resmi dan hanya menampilkan kotak kosong.
Informasi ini menyedot perhatian para pembaca di kanal Tekno Liputan6.com, Minggu (23/8/2026) kemarin.
Berita lain yang juga populer datang dari semakin banyaknya halaman web yang memiliki indikasi dibuat menggunakan AI.
Advertisement
Lebih lengkapnya, simak tiga berita terpopuler di kanal Tekno Liputan6.com berikut ini.
1. Geger Aplikasi Android Pulse Muncul di Google Play Store, Berbahayakah?
Pengguna HP Android sempat dikejutkan dengan kemunculan aplikasi baru bernama Android Pulse di daftar pembaruan Google Play Store. Uniknya, aplikasi ini muncul tanpa ikon resmi dan hanya menampilkan kotak kosong.
Pantauan Tekno Liputan6.com di toko aplikasi Google, Minggu (23/8/2026), aplikasi ini belum muncul di Play Store untuk wilayah Indonesia--mungkin karena hanya diperuntukkan buat HP Android tertentu.
Meski bentuknya mencurigakan, Android Pulse bukanlah malware atau program berbahaya. Diwartakan 9to5google , Pulse merupakan aplikasi resmi besutan Google yang ditujukan untuk keperluan diagnosis sistem.
Apa Fungsi Android Pulse?
Dalam deskripsi resminya di Play Store, Google menjelaskan bahwa aplikasi ini bertugas memfasilitasi distribusi aturan untuk mendeteksi anomali pada konsumsi sumber daya sistem yang bersifat kritis, baik oleh sistem operasi Android maupun aplikasi yang terpasang.
Secara sederhana, Android Pulse bekerja di latar belakang tanpa antarmuka (user interface) yang bisa dibuka pengguna.
Aplikasi ini berfungsi sebagai alat diagnosis untuk memantau kesehatan perangkat, khususnya terkait penggunaan sumber daya penting seperti daya baterai, kinerja prosesor (CPU), dan memori (RAM).
Baca selengkapnya di sini
Pernah membaca sebuah teks di internet dan merasa tulisan tersebut seperti dibuat oleh bot kecerdasan buatan atau Artificial Intelligence (AI)? Dugaan tersebut ternyata cukup mungkin benar.
Studi terbaru Pew Research menunjukkan semakin banyak halaman web yang memiliki indikasi dibuat menggunakan AI.
Temuan ini juga berkaitan dengan teori Dead Internet yang mulai ramai dibahas sejak 2021. Teori tersebut menyebut sebagian besar aktivitas dan konten di internet pada akhirnya akan didominasi oleh bot dan AI.
Dilansir CNET , Minggu (2322/8/2026), peneliti Pew Research menganalisis hampir 500.000 halaman web berbahasa Inggris selama lima tahun terakhir menggunakan data dari Common Crawl.
Peneliti juga menganalisis sampel 10.000 halaman web terbaru yang dikumpulkan pada Juli 2026.
Dalam penelitian tersebut, peneliti menggunakan alat pendeteksi AI Open Pangram. Alat ini digunakan untuk mencari frasa, kata, dan pola bahasa yang dianggap menjadi ciri khas tulisan yang dibuat AI.
Baca selengkapnya di sini
Advertisement
Persidangan yang tengah berlangsung di California, Amerika Serikat, kembali menyoroti dugaan peran Meta dalam memperburuk krisis kesehatan mental anak-anak.
Para jaksa agung negara bagian mendesak Meta untuk bertanggung jawab atas dampak platform media sosialnya terhadap anak dan remaja.
Mantan insinyur keselamatan Meta, Arturo Béjar, memberikan kesaksian dalam persidangan tersebut. Ia menyebut perusahaan sengaja menerapkan kebijakan “jangan tanya, jangan beri tahu” terkait upaya menjaga keselamatan anak-anak di platformnya.
Dikutip dari Futurism , Minggu (23/8/2026), Béjar mengatakan Meta mengetahui bahwa platformnya dapat membahayakan anak-anak. Salah satu persoalan yang disorot adalah munculnya konten seperti kekerasan dan materi seksual dalam feed pengguna muda.
Menurut Béjar, Meta tidak segera mencari solusi meski telah memahami persoalan tersebut. Hal ini dinilai bertolak belakang dengan klaim perusahaan yang berulang kali menyatakan tidak menempatkan keuntungan di atas keselamatan pengguna.
“Tampaknya dia (Zuckerberg) menciptakan kesan palsu dan menyesatkan mengenai komitmen Facebook terhadap anak muda,” ujar Béjar dalam kesaksiannya.
Baca selengkapnya di sini
Advertisement
Advertisement
Advertisement
Copyright © 2026 Liputan6.com
KLY KapanLagi Youniverse All Right Reserved.",Neutral,1
Server DNS Diserang dan Dialihkan. Pengguna diarahkan ke situs berbahaya setelah konfigurasi DNS perusahaan diubah oleh penyerang.,Negative,0
Vendor Memperbaiki Kerentanan Privilege Escalation. Vendor menerbitkan pembaruan yang menutup celah privilege escalation pada sistem operasi.,Positive,2
Eksploitasi Celah VPN Membuka Jaringan Internal. Penyerang memanfaatkan celah pada layanan VPN untuk masuk ke jaringan internal organisasi.,Negative,0
Karyawan Melaporkan Email Mencurigakan. Karyawan melaporkan email mencurigakan melalui kanal resmi sebelum ada tautan yang dibuka.,Positive,2
Perusahaan Menghapus Akses Vendor Lama. Audit akses menemukan akun vendor yang tidak digunakan dan perusahaan segera mencabut izinnya.,Positive,2
Akun Administrator Digunakan Tanpa Izin. Log menunjukkan akun administrator digunakan pada malam hari untuk mengakses berkas rahasia.,Negative,0
Berkas Cadangan Terkunci Pelaku. Berkas cadangan terenkripsi dan organisasi kehilangan kemampuan memulihkan sistem dengan cepat.,Negative,0
